iteration,total_loss,recon_loss,total_corr,betaVAE_kld,k_sim_loss,k_contrast_loss,lambda_TC,kld_dim1,kld_dim2,kld_dim3,kld_dim4,kld_dim5,kld_dim6,kld_dim7,kld_dim8,kld_dim9,kld_dim10
6160,902.33,123.15,4.44,88.0,2.79,3.21,15.3673734664917,9.3883505,8.856949,9.255463,8.997867,9.20578,8.304741,8.5268,8.634405,9.102389,7.7296486
6180,902.22,125.27,4.49,86.39,2.56,3.34,15.3673734664917,8.900544,8.377883,8.800476,8.915061,8.460793,8.309614,8.628294,8.647634,9.505964,7.8468966
6200,903.13,124.36,4.51,86.33,2.75,3.37,16.1357421875,8.668953,8.541351,8.745321,9.115854,8.678091,8.508469,8.381958,8.523048,9.135193,8.035992
6220,918.87,115.55,4.7,82.5,2.3,3.55,16.1357421875,8.485806,8.90917,8.34904,8.0492735,8.390535,7.92054,7.904926,7.886705,8.82012,7.7858424
6240,921.04,123.27,4.52,85.76,2.25,3.0,16.1357421875,8.3658905,8.625649,9.314083,8.16732,9.034193,8.36346,8.590784,8.627634,8.569424,8.097466
6260,929.49,118.12,4.74,83.32,2.45,3.18,16.1357421875,8.920378,8.395964,8.484556,8.407797,8.205488,8.048429,7.920767,7.970789,8.845683,8.117155
6280,912.31,108.64,4.66,83.51,1.94,2.93,16.1357421875,8.2395115,8.001551,8.994718,8.085363,8.656485,8.124214,8.051491,8.3576565,8.785225,8.214752
6300,941.42,124.81,4.57,88.89,3.12,3.58,16.942527770996094,9.14131,8.882382,9.180399,9.124361,8.917635,8.706709,8.652457,8.698701,8.962344,8.619766
6320,941.77,114.37,4.57,86.3,3.03,3.58,16.942527770996094,9.351519,8.7112055,8.925943,8.443537,8.74738,8.086304,8.230556,8.449614,9.0637455,8.292794
6340,931.14,104.37,4.66,83.54,2.36,3.24,16.942527770996094,9.091639,8.066486,8.041632,8.640758,8.242367,8.435122,7.8433075,8.165438,9.058093,7.953796
6360,937.66,113.79,4.51,87.16,2.52,3.33,16.942527770996094,9.474731,8.353228,8.544905,8.911526,8.679752,8.321255,8.251564,8.916473,9.237532,8.465416
6380,936.02,113.21,4.49,87.22,2.59,3.16,16.942527770996094,9.549371,8.447577,9.3421955,8.284145,8.920772,8.352425,8.110518,8.642007,8.832141,8.73925
6400,939.76,121.42,4.48,86.48,2.46,3.03,17.789653778076172,9.387691,8.248276,9.2112875,8.509075,8.630345,8.356623,8.104818,8.505717,8.932124,8.598993
6420,978.95,130.64,4.54,86.67,2.67,3.55,17.789653778076172,9.643101,8.27492,9.037546,8.804854,8.717364,8.065449,8.117315,8.888739,8.541129,8.582355
6440,956.4,114.18,4.66,81.61,2.17,2.97,17.789653778076172,8.438603,8.4173975,7.926448,8.118357,7.969503,7.8609705,7.9567814,8.577934,8.099272,8.249315
6460,961.08,124.32,4.54,83.46,2.45,2.88,17.789653778076172,8.740153,8.748812,8.263306,8.205973,8.005642,8.20557,7.9348936,8.430079,8.39473,8.527853
6480,969.01,130.94,4.45,86.64,2.51,3.03,17.789653778076172,9.126633,8.665859,8.830029,8.441806,8.482675,8.51576,8.373222,8.730049,8.785326,8.691891
6500,964.01,134.8,4.49,83.05,2.29,2.64,18.679136276245117,8.678831,8.068198,8.681549,8.126091,8.719873,8.075662,8.029541,8.142936,8.394346,8.136381
6520,982.71,130.28,4.61,79.4,2.01,2.54,18.679136276245117,8.105214,7.759096,7.7736506,8.088977,7.904208,7.800878,7.6924877,8.269766,8.191631,7.8105726
6540,988.84,133.86,4.59,80.41,2.28,2.38,18.679136276245117,8.70903,7.904359,7.8997726,8.061012,7.9910927,8.025227,7.8090315,8.180024,8.098279,7.7301483
6560,988.48,132.97,4.32,88.81,2.45,2.99,18.679136276245117,8.881323,9.160293,8.858946,8.812084,8.863287,9.059512,8.558963,8.830064,9.018446,8.763274
6580,997.18,127.15,4.41,89.75,2.69,3.08,18.679136276245117,9.143358,8.820429,9.003536,9.252129,8.992067,8.843912,8.692188,9.242448,8.910305,8.848045
6600,1003.44,131.6,4.64,83.22,2.42,3.13,19.61309242248535,8.553207,8.316474,8.098909,8.3219385,8.250552,8.230938,8.205422,9.0004425,8.091323,8.151817
6620,1030.05,134.71,4.58,84.71,2.38,3.04,19.61309242248535,8.47058,8.248766,8.206805,8.219862,8.148483,7.9550204,8.58512,9.310085,8.65205,8.916308
6640,994.45,124.62,4.49,81.02,2.32,2.86,19.61309242248535,8.167505,7.9233236,7.8298106,8.173858,7.9903483,8.304333,7.9095206,8.658216,7.9286947,8.136335
6660,1012.31,129.38,4.63,80.03,2.09,2.92,19.61309242248535,8.202528,7.722152,7.8258815,7.874168,7.8656435,7.7569723,8.007971,8.752996,7.858476,8.16678
6680,1022.09,145.33,4.47,83.64,2.33,3.12,19.61309242248535,8.606649,7.953718,8.0675125,8.166029,7.912567,8.057399,8.534695,9.341938,8.165815,8.8312845
6700,1037.93,134.77,4.74,81.54,2.68,2.93,20.593746185302734,8.409188,7.7622414,8.008419,8.158264,8.141863,8.380394,7.8946667,8.631612,7.8399076,8.312086
6720,1091.11,133.52,4.79,86.44,3.27,3.67,20.593746185302734,8.588206,8.349465,8.597938,8.377081,8.904677,8.010039,8.61443,9.512731,8.399224,9.083502
6740,1049.09,121.68,4.58,86.07,2.76,3.39,20.593746185302734,8.731714,8.441708,8.372793,8.4581175,8.435583,8.469838,8.447472,9.075258,8.404301,9.230368
6760,1035.3,122.58,4.36,89.76,2.48,3.46,20.593746185302734,8.527089,8.993647,8.431287,8.589825,9.353506,9.204721,8.758809,9.77684,9.106495,9.019369
6780,1046.02,119.94,4.39,91.83,2.83,3.74,20.593746185302734,9.131784,9.140948,8.857264,9.066355,9.263746,9.249228,9.022968,9.844729,8.901547,9.348649
6800,1034.76,116.09,4.33,91.83,2.63,2.75,21.623432159423828,9.089271,9.250382,9.0689745,9.023885,9.406978,9.327827,8.788341,9.357311,9.061602,9.458796
6820,1092.04,126.3,4.4,94.85,2.5,3.59,21.623432159423828,9.479958,9.566698,9.316022,9.522009,9.4563265,9.74441,9.330055,9.662747,9.327656,9.442258
6840,1099.9,126.47,4.54,92.09,2.16,3.36,21.623432159423828,9.415472,8.749583,8.992235,9.3619,8.942748,9.289829,8.815222,9.67086,9.253563,9.59804
6860,1080.33,121.89,4.51,89.1,2.81,3.33,21.623432159423828,8.980529,8.476349,8.721251,9.104859,9.557663,8.657306,8.472231,9.2082815,8.82722,9.095955
6880,1100.83,134.0,4.45,93.05,3.16,3.23,21.623432159423828,9.426365,8.914109,9.203208,9.339941,9.4553585,9.0937605,8.82664,9.647853,8.922276,10.218451
6900,1109.76,133.93,4.51,93.51,3.08,3.53,22.70460319519043,8.968161,9.0372095,9.131373,9.764364,9.920553,8.948237,8.583545,10.24144,8.506891,10.403848
6920,1105.13,127.66,4.38,91.43,2.52,3.6,22.70460319519043,9.567114,8.550753,9.214815,9.236895,9.023101,8.887025,8.784414,9.9385195,8.852465,9.373647
6940,1115.2,123.51,4.42,93.58,2.64,3.63,22.70460319519043,8.982952,9.149824,8.996829,9.970329,9.802153,9.21728,8.7152195,10.082729,8.886654,9.776567
6960,1109.68,113.5,4.55,89.66,2.8,3.15,22.70460319519043,8.745249,8.661102,9.031023,9.41156,9.640537,8.938829,8.286404,8.9632,8.329424,9.652381
6980,1129.92,132.46,4.48,92.93,2.87,4.13,22.70460319519043,9.132724,8.423208,9.022518,9.876379,9.608348,9.13583,8.658389,9.11993,8.665946,11.288417
7000,1114.9,118.76,4.55,89.92,2.83,3.58,23.839832305908203,9.200794,8.268986,9.043543,9.031295,9.429207,8.933472,8.345958,9.031245,8.485593,10.150061
7020,1156.29,121.54,4.64,88.5,2.56,3.55,23.839832305908203,8.883445,8.350636,8.790045,9.009701,9.158968,9.029879,8.409084,8.780088,8.309362,9.774601
7040,1195.67,139.71,4.63,94.04,2.87,3.17,23.839832305908203,9.037869,9.097227,9.329311,10.22757,9.439726,9.737787,8.793934,9.479895,8.37602,10.524347
7060,1145.67,123.86,4.53,89.27,2.65,3.23,23.839832305908203,8.916345,8.935109,8.222629,8.978619,9.272034,8.745486,8.596881,9.09128,8.829442,9.678056
7080,1137.27,122.58,4.47,89.74,2.28,3.63,23.839832305908203,8.701466,8.949291,8.698878,9.854315,9.356007,9.092438,8.51102,8.896846,8.40473,9.274429
7100,1155.19,135.15,4.42,93.13,2.35,3.58,25.031822204589844,9.114735,8.995923,9.172543,9.775396,10.168851,8.961367,9.131911,9.57959,8.966772,9.263786
7120,inf,187.16,inf,96.15,1.85,3.1,25.031822204589844,8.770945,9.535655,9.770216,10.2459755,10.47671,10.063141,9.587108,9.133447,9.368727,9.201761
7140,nan,nan,nan,nan,nan,nan,25.031822204589844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7160,nan,nan,nan,nan,nan,nan,25.031822204589844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7180,nan,nan,nan,nan,nan,nan,25.031822204589844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7200,nan,nan,nan,nan,nan,nan,26.28341293334961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7220,nan,nan,nan,nan,nan,nan,26.28341293334961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7240,nan,nan,nan,nan,nan,nan,26.28341293334961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7260,nan,nan,nan,nan,nan,nan,26.28341293334961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7280,nan,nan,nan,nan,nan,nan,26.28341293334961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7300,nan,nan,nan,nan,nan,nan,27.59758186340332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7320,nan,nan,nan,nan,nan,nan,27.59758186340332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7340,nan,nan,nan,nan,nan,nan,27.59758186340332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7360,nan,nan,nan,nan,nan,nan,27.59758186340332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7380,nan,nan,nan,nan,nan,nan,27.59758186340332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7400,nan,nan,nan,nan,nan,nan,28.977458953857422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7420,nan,nan,nan,nan,nan,nan,28.977458953857422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7440,nan,nan,nan,nan,nan,nan,28.977458953857422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7460,nan,nan,nan,nan,nan,nan,28.977458953857422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7480,nan,nan,nan,nan,nan,nan,28.977458953857422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7500,nan,nan,nan,nan,nan,nan,30.42633056640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7520,nan,nan,nan,nan,nan,nan,30.42633056640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7540,nan,nan,nan,nan,nan,nan,30.42633056640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7560,nan,nan,nan,nan,nan,nan,30.42633056640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7580,nan,nan,nan,nan,nan,nan,30.42633056640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7600,nan,nan,nan,nan,nan,nan,31.94764518737793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7620,nan,nan,nan,nan,nan,nan,31.94764518737793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7640,nan,nan,nan,nan,nan,nan,31.94764518737793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7660,nan,nan,nan,nan,nan,nan,31.94764518737793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7680,nan,nan,nan,nan,nan,nan,31.94764518737793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7700,nan,nan,nan,nan,nan,nan,33.54502487182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7720,nan,nan,nan,nan,nan,nan,33.54502487182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7740,nan,nan,nan,nan,nan,nan,33.54502487182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7760,nan,nan,nan,nan,nan,nan,33.54502487182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7780,nan,nan,nan,nan,nan,nan,33.54502487182617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7800,nan,nan,nan,nan,nan,nan,35.22227478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7820,nan,nan,nan,nan,nan,nan,35.22227478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7840,nan,nan,nan,nan,nan,nan,35.22227478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7860,nan,nan,nan,nan,nan,nan,35.22227478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7880,nan,nan,nan,nan,nan,nan,35.22227478027344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7900,nan,nan,nan,nan,nan,nan,36.9833869934082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7920,nan,nan,nan,nan,nan,nan,36.9833869934082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7940,nan,nan,nan,nan,nan,nan,36.9833869934082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7960,nan,nan,nan,nan,nan,nan,36.9833869934082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7980,nan,nan,nan,nan,nan,nan,36.9833869934082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8000,nan,nan,nan,nan,nan,nan,38.83255386352539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8020,nan,nan,nan,nan,nan,nan,38.83255386352539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8040,nan,nan,nan,nan,nan,nan,38.83255386352539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8060,nan,nan,nan,nan,nan,nan,38.83255386352539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8080,nan,nan,nan,nan,nan,nan,38.83255386352539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8100,nan,nan,nan,nan,nan,nan,40.7741813659668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8120,nan,nan,nan,nan,nan,nan,40.7741813659668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8140,nan,nan,nan,nan,nan,nan,40.7741813659668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8160,nan,nan,nan,nan,nan,nan,40.7741813659668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8180,nan,nan,nan,nan,nan,nan,40.7741813659668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8200,nan,nan,nan,nan,nan,nan,42.812889099121094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8220,nan,nan,nan,nan,nan,nan,42.812889099121094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8240,nan,nan,nan,nan,nan,nan,42.812889099121094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8260,nan,nan,nan,nan,nan,nan,42.812889099121094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8280,nan,nan,nan,nan,nan,nan,42.812889099121094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8300,nan,nan,nan,nan,nan,nan,44.95353317260742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8320,nan,nan,nan,nan,nan,nan,44.95353317260742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8340,nan,nan,nan,nan,nan,nan,44.95353317260742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8360,nan,nan,nan,nan,nan,nan,44.95353317260742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8380,nan,nan,nan,nan,nan,nan,44.95353317260742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8400,nan,nan,nan,nan,nan,nan,47.20120620727539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8420,nan,nan,nan,nan,nan,nan,47.20120620727539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8440,nan,nan,nan,nan,nan,nan,47.20120620727539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8460,nan,nan,nan,nan,nan,nan,47.20120620727539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8480,nan,nan,nan,nan,nan,nan,47.20120620727539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8500,nan,nan,nan,nan,nan,nan,49.56126403808594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8520,nan,nan,nan,nan,nan,nan,49.56126403808594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8540,nan,nan,nan,nan,nan,nan,49.56126403808594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8560,nan,nan,nan,nan,nan,nan,49.56126403808594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8580,nan,nan,nan,nan,nan,nan,49.56126403808594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600,nan,nan,nan,nan,nan,nan,52.03932571411133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8620,nan,nan,nan,nan,nan,nan,52.03932571411133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8640,nan,nan,nan,nan,nan,nan,52.03932571411133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8660,nan,nan,nan,nan,nan,nan,52.03932571411133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8680,nan,nan,nan,nan,nan,nan,52.03932571411133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8700,nan,nan,nan,nan,nan,nan,54.64128875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8720,nan,nan,nan,nan,nan,nan,54.64128875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8740,nan,nan,nan,nan,nan,nan,54.64128875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8760,nan,nan,nan,nan,nan,nan,54.64128875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8780,nan,nan,nan,nan,nan,nan,54.64128875732422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8800,nan,nan,nan,nan,nan,nan,57.37335205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8820,nan,nan,nan,nan,nan,nan,57.37335205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8840,nan,nan,nan,nan,nan,nan,57.37335205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8860,nan,nan,nan,nan,nan,nan,57.37335205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8880,nan,nan,nan,nan,nan,nan,57.37335205078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8900,nan,nan,nan,nan,nan,nan,60.24201583862305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8920,nan,nan,nan,nan,nan,nan,60.24201583862305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8940,nan,nan,nan,nan,nan,nan,60.24201583862305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960,nan,nan,nan,nan,nan,nan,60.24201583862305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8980,nan,nan,nan,nan,nan,nan,60.24201583862305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9000,nan,nan,nan,nan,nan,nan,63.254112243652344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9020,nan,nan,nan,nan,nan,nan,63.254112243652344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9040,nan,nan,nan,nan,nan,nan,63.254112243652344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9060,nan,nan,nan,nan,nan,nan,63.254112243652344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9080,nan,nan,nan,nan,nan,nan,63.254112243652344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9100,nan,nan,nan,nan,nan,nan,66.41681671142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9120,nan,nan,nan,nan,nan,nan,66.41681671142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9140,nan,nan,nan,nan,nan,nan,66.41681671142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9160,nan,nan,nan,nan,nan,nan,66.41681671142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9180,nan,nan,nan,nan,nan,nan,66.41681671142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9200,nan,nan,nan,nan,nan,nan,69.73765563964844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9220,nan,nan,nan,nan,nan,nan,69.73765563964844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9240,nan,nan,nan,nan,nan,nan,69.73765563964844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9260,nan,nan,nan,nan,nan,nan,69.73765563964844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9280,nan,nan,nan,nan,nan,nan,69.73765563964844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9300,nan,nan,nan,nan,nan,nan,73.22453308105469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9320,nan,nan,nan,nan,nan,nan,73.22453308105469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9340,nan,nan,nan,nan,nan,nan,73.22453308105469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9360,nan,nan,nan,nan,nan,nan,73.22453308105469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9380,nan,nan,nan,nan,nan,nan,73.22453308105469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9400,nan,nan,nan,nan,nan,nan,76.88575744628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9420,nan,nan,nan,nan,nan,nan,76.88575744628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9440,nan,nan,nan,nan,nan,nan,76.88575744628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9460,nan,nan,nan,nan,nan,nan,76.88575744628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9480,nan,nan,nan,nan,nan,nan,76.88575744628906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9500,nan,nan,nan,nan,nan,nan,80.73004150390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9520,nan,nan,nan,nan,nan,nan,80.73004150390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9540,nan,nan,nan,nan,nan,nan,80.73004150390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9560,nan,nan,nan,nan,nan,nan,80.73004150390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9580,nan,nan,nan,nan,nan,nan,80.73004150390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9600,nan,nan,nan,nan,nan,nan,84.76654052734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9620,nan,nan,nan,nan,nan,nan,84.76654052734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9640,nan,nan,nan,nan,nan,nan,84.76654052734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9660,nan,nan,nan,nan,nan,nan,84.76654052734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9680,nan,nan,nan,nan,nan,nan,84.76654052734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9700,nan,nan,nan,nan,nan,nan,89.0048599243164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9720,nan,nan,nan,nan,nan,nan,89.0048599243164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9740,nan,nan,nan,nan,nan,nan,89.0048599243164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9760,nan,nan,nan,nan,nan,nan,89.0048599243164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9780,nan,nan,nan,nan,nan,nan,89.0048599243164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9800,nan,nan,nan,nan,nan,nan,93.4551010131836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9820,nan,nan,nan,nan,nan,nan,93.4551010131836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9840,nan,nan,nan,nan,nan,nan,93.4551010131836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9860,nan,nan,nan,nan,nan,nan,93.4551010131836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9880,nan,nan,nan,nan,nan,nan,93.4551010131836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9900,nan,nan,nan,nan,nan,nan,98.12785339355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9920,nan,nan,nan,nan,nan,nan,98.12785339355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9940,nan,nan,nan,nan,nan,nan,98.12785339355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9960,nan,nan,nan,nan,nan,nan,98.12785339355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9980,nan,nan,nan,nan,nan,nan,98.12785339355469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
